787481056,,
1259339776,,836427602.2
1305477120,,
1245708288,,
1659895808,,
1493172224,,
760217600,,
153092096,,
395313152,,
381681664,,
139460608,,
659554304,,
1004535808,,
1550843904,,
1530920960,,
1351614464,,
1465909248,,
1096810496,,
1111490560,,
1105199104,,
1303379968,,
1419771904,,
1438646272,,
742391808,,
640679936,,
373293056,,
359661568,,
794820608,,
1406140416,,
1428160512,,
1414529024,,
1217396736,,
1211105280,,
739246080,,
1139802112,,
1166016512,,
1444937728,,
1456472064,,
1461714944,,
578813952,,
212860928,,
154140672,,
208666624,,
744488960,,
1219493888,,
1543503872,,
1465909248,,
871366656,,
589299712,,
754974720,,
1133510656,,
1436549120,,
1120927744,,
1072693248,,
320864256,,
174063616,,
296747008,,
376438784,,
1060110336,,
1349517312,,
1370488832,,
1412431872,,
1339031552,,
876609536,,
790626304,,
1063256064,,
1281359872,,
1348468736,,
1373634560,,
979369984,,
273678336,,
204472320,,
303038464,,
330301440,,
691011584,,
1117782016,,
1365245952,,
1469054976,,
1065353216,,
652214272,,
611319808,,
1146093568,,
1366294528,,
1396703232,,
1025507328,,
296747008,,
269484032,,
364904448,,
358612992,,
367001600,,
867172352,,
1313865728,,
1371537408,,
1167065088,,
1151336448,,
785383424,,
1235222528,,
1462763520,,
1474297856,,
1500512256,,
731906048,,
174063616,,
186646528,,
157286400,,
390070272,,
1398800384,,
1141899264,,
1017118720,,
1181745152,,
1062207488,,
732954624,,
911212544,,
1170210816,,
1040187392,,
1209008128,,
1006632960,,
380633088,,
248512512,,
312475648,,
321912832,,
1190133760,,
1096810496,,
1388314624,,
1395654656,,
1130364928,,
653262848,,
743440384,,
1051721728,,
1352663040,,
1402994688,,
908066816,,
211812352,,
187695104,,
273678336,,
189792256,,
1055916032,,
1233125376,,
1450180608,,
1313865728,,
1002438656,,
787480576,,
844103680,,
924844032,,
1425014784,,
1029701632,,
646971392,,
232783872,,
154140672,,
157286400,,
176160768,,
767557632,,
1328545792,,
1383071744,,
1350565888,,
1103101952,,
1229979648,,
1410334720,,
1040187392,,
1480589312,,
1398800384,,
778043392,,
130023424,,
333447168,,
168820736,,
290455552,,
859832320,,
1111490560,,
1304428544,,
1067450368,,
853540864,,
1085276160,,
1387266048,,
838860800,,
1401946112,,
1121976320,,
828375040,,
142606336,,
282066944,,
214958080,,
358612992,,
784334848,,
1059061760,,
1386217472,,
1379926016,,
1324351488,,
1039138816,,
646971392,,
753926144,,
1061158912,,
1479540736,,
1436549120,,
782237696,,
213909504,,
258998272,,
426770432,,
212860928,,
1060110336,,
1264582656,,
1475346432,,
1327497216,,
1001390080,,
922746880,,
801112064,,
1401946112,,
990904320,,
879755264,,
394264576,,
224395264,,
350224384,,
372244480,,
804257792,,
1332740096,,
1437597696,,
1522532352,,
1431306240,,
907018240,,
875560960,,
1379926016,,
1278214144,,
1387266048,,
853540864,,
213909504,,
128974848,,
176160768,,
224395264,,
658505728,,
1294991360,,
1434451968,,
1282408448,,
979369984,,
569376768,,
918552576,,
845152256,,
1402994688,,
1322254336,,
890241024,,
207618048,,
155189248,,
318767104,,
315621376,,
1325400064,,
1372585984,,
1271922688,,
1081081856,,
996147200,,
587202560,,
439353344,,
941621248,,
1336934400,,
1431306240,,
801112064,,
200278016,,
287309824,,
155189248,,
528482304,,
1301282816,,
1318060032,,
1166016512,,
1148190720,,
766509056,,
1023410176,,
997195776,,
1218445312,,
1372585984,,
1016070144,,
679477248,,
275775488,,
360710144,,
250609664,,
521142272,,
1184890880,,
1330642944,,
1240465408,,
1164967936,,
517996544,,
559939584,,
897581056,,
1067450368,,
1415577600,,
1225785344,,
738197504,,
210763776,,
211812352,,
276824064,,
498073600,,
915406848,,
1220542464,,
1455423488,,
920649728,,
602931200,,
719323136,,
880803840,,
1455423488,,
1450180608,,
1148190720,,
115343360,,
130023424,,
222298112,,
240123904,,
227540992,,
896532480,,
1329594368,,
1259339776,,
933232640,,
757071872,,
421527552,,
996147200,,
1228931072,,
1231028224,,
745537536,,
66614080,,
278921216,,
210763776,,
141557760,,
924844032,,
1181745152,,
1258291200,,
1238368256,,
986710016,,
729808896,,
656408576,,
1123024896,,
1150287872,,
1275068416,,
333447168,,
271581184,,
154140672,,
189792256,,
200278016,,
548405248,,
969932800,,
1343225856,,
1239416832,,
1183842304,,
702545920,,
731906048,,
1086324736,,
1012924416,,
1272971264,,
844103680,,
168820736,,
199229440,,
153092096,,
350224384,,
955252736,,
1114636288,,
1463812096,,
1258291200,,
1116733440,,
528482304,,
600834048,,
955252736,,
1352663040,,
1164967936,,
299892736,,
218103808,,
240123904,,
130023424,,
152043520,,
730857472,,
1216348160,,
1402994688,,
1247805440,,
1385168896,,
1084227584,,
714080256,,
786432000,,
1172307968,,
1210056704,,
1379926016,,
854589440,,
117440512,,
187695104,,
243269632,,
224395264,,
58720256,,
573571072,,
1380974592,,
1313865728,,
948961280,,
960495616,,
899678208,,
1333788672,,
1329594368,,
797966336,,
46262208,,
249561088,,
187695104,,
105906176,,
234881024,,
833617920,,
1090519040,,
1293942784,,
765460480,,
414187520,,
564133888,,
1055916032,,
1400897536,,
1475346432,,
247463936,,
83886080,,
167772160,,
261095424,,
222298112,,
665845760,,
615514112,,
1313865728,,
735051776,,
588251136,,
801112064,,
827326464,,
1253048320,,
1369440256,,
787480576,,
117440512,,
162529280,,
80740352,,
93323264,,
236978176,,
875560960,,
1383071744,,
1121976320,,
1276116992,,
708837376,,
917504000,,
1102053376,,
1512046592,,
1416626176,,
1388314624,,
1341128704,,
917504000,,
307232768,,
205520896,,
92274688,,
185597952,,
554696704,,
709885952,,
1119879168,,
1197473792,,
759169024,,
714080256,,
810549248,,
1170210816,,
1414529024,,
834666496,,
102760448,,
106954752,,
176160768,,
138412032,,
391118848,,
574619648,,
831520768,,
1277165568,,
1091567616,,
772800512,,
776994816,,
853540864,,
1461714944,,
1210056704,,
1186988032,,
130023424,,
131072000,,
109051904,,
175112192,,
418381824,,
1024458752,,
1425014784,,
1436549120,,
1394606080,,
838860800,,
596639744,,
747634688,,
1145044992,,
1374683136,,
1042284544,,
1267728384,,
583008256,,
58720256,,
203423744,,
154140672,,
488636416,,
695205888,,
600834048,,
1327497216,,
1370488832,,
696254464,,
813694976,,
392167424,,
952107008,,
1387266048,,
1375731712,,
968884224,,
297795584,,
44077504,,
437256192,,
117440512,,
504365056,,
748683264,,
1213202432,,
1250951168,,
1276116992,,
611319808,,
370147328,,
694157312,,
1438646272,,
925892608,,
1488977920,,
1160773632,,
145446784,,
79240576,,
167772160,,
139460608,,
789577728,,
1375731712,,
1388314624,,
1410334720,,
1443889152,,
1399848960,,
1183842304,,
646971392,,
299892736,,
789577728,,
1221591040,,
1296039936,,
1313865728,,
592445440,,
108434176,,
170917888,,
293601280,,
128974848,,
590348288,,
978321408,,
1343225856,,
1427111936,,
1249902592,,
731906048,,
882900992,,
1242562560,,
1447034880,,
1427111936,,
964689920,,
37755648,,
111149056,,
179306496,,
178257920,,
130023424,,
478150656,,
695205888,,
880803840,,
1325400064,,
1194328064,,
602931200,,
523239424,,
917504000,,
1322254336,,
1398800384,,
1098907648,,
423624704,,
49283072,,
142606336,,
175112192,,
276824064,,
908066816,,
1396703232,,
806354944,,
858783744,,
976224256,,
952107008,,
873463808,,
951058432,,
1432354816,,
1370488832,,
353370112,,
370147328,,
142606336,,
200278016,,
233832448,,
489684992,,
864026624,,
1291845632,,
1377828864,,
1360003072,,
1069547520,,
839909376,,
587202560,,
1191182336,,
1473249280,,
1441792000,,
913309696,,
749731840,,
153092096,,
235929600,,
185597952,,
260046848,,
763363328,,
899678208,,
1486880768,,
1390411776,,
858783744,,
944766976,,
688914432,,
942669824,,
1256194048,,
1345323008,,
1207959552,,
300941312,,
67699072,,
93323264,,
162529280,,
685768704,,
395313152,,
896532480,,
1116733440,,
1240465408,,
619708416,,
578813952,,
563085312,,
813694976,,
1218445312,,
1358954496,,
1040187392,,
139460608,,
10795712,,
165675008,,
103809024,,
846200832,,
1046478848,,
1248854016,,
1110441984,,
1284505600,,
747634688,,
640679936,,
560988160,,
1320157184,,
1412431872,,
1333788672,,
754974720,,
56623104,,
106954752,,
150994944,,
201326592,,
367001600,,
756023296,,
1368391680,,
1320157184,,
1203765248,,
583008256,,
697303040,,
1026555904,,
1468006400,,
1243611136,,
1375731712,,
529530880,,
221249536,,
141557760,,
168820736,,
630194176,,
773849088,,
935329792,,
1342177280,,
920649728,,
634388480,,
887095296,,
761266176,,
1322254336,,
1212153856,,
1190133760,,
748683264,,
104857600,,
178257920,,
162529280,,
328204288,,
630194176,,
1050673152,,
1322254336,,
1209008128,,
742391808,,
797966336,,
917504000,,
936378368,,
1394606080,,
916455424,,
281018368,,
70254592,,
188743680,,
52223872,,
586153984,,
223346688,,
640679936,,
1438646272,,
1207959552,,
730857472,,
763363328,,
615514112,,
938475520,,
1297088512,,
1202716672,,
796917760,,
70254592,,
69206016,,
333447168,,
150994944,,
574619648,,
1226833920,,
824180736,,
1312817152,,
1209008128,,
597688320,,
577765376,,
509607936,,
1164967936,,
1231028224,,
1378877440,,
512753664,,
352321536,,
81788928,,
165675008,,
364904448,,
860880896,,
1377828864,,
1282408448,,
1217396736,,
1114636288,,
773849088,,
740294656,,
570425344,,
1170210816,,
1361051648,,
1376780288,,
828375040,,
142606336,,
93323264,,
138412032,,
383778816,,
1221591040,,
1037041664,,
1031798784,,
1062207488,,
482344960,,
635437056,,
579862528,,
979369984,,
1248854016,,
1347420160,,
889192448,,
349175808,,
31323712,,
116391936,,
180355072,,
695205888,,
782237696,,
1108344832,,
1123024896,,
999292928,,
644874240,,
649068544,,
662700032,,
955252736,,
1189085184,,
1209008128,,
700448768,,
256901120,,
69206016,,
166723584,,
350224384,,
880803840,,
1038090240,,
1372585984,,
1484783616,,
1362100224,,
723517440,,
682622976,,
969932800,,
988807168,,
1235222528,,
1302331392,,
1457520640,,
1331691520,,
867172352,,
700448768,,
235929600,,
175112192,,
369098752,,
1286602752,,
1357905920,,
1261436928,,
1490026496,,
1162870784,,
809500672,,
654311424,,
1278214144,,
1455423488,,
1473249280,,
1117782016,,
748683264,,
139460608,,
152043520,,
250609664,,
181403648,,
794820608,,
1203765248,,
1533018112,,
1400897536,,
1109393408,,
783286272,,
713031680,,
677380096,,
1167065088,,
1380974592,,
